"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904893","negative regulation of receptor signaling pathway via STAT","6/599","39/18842",0.153846153846154,4.8393476306665,4.34904022101657,0.00134381922628296,0.0148024624954518,0.00686242843734366,"PIAS1/PTPRC/SOCS1/PTPN2/IL7R/IL2RG",6
"GO:0035967","cellular response to topologically incorrect protein","11/599","118/18842",0.0932203389830508,2.93231657281911,3.81537494145137,0.0013539973118113,0.0148024624954518,0.00686242843734366,"HSPA1A/BAX/DNAJB9/SHISA5/PTPN1/PIK3R1/VCP/DDIT3/HSPD1/PTPN2/OPTN",11
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","11/599","118/18842",0.0932203389830508,2.93231657281911,3.81537494145137,0.0013539973118113,0.0148024624954518,0.00686242843734366,"TNIP1/UBE2S/TANK/PIAS1/LAPTM5/MYCBP2/VCP/UBB/BIRC3/PTPN22/UBE2N",11
"GO:0044793","host-mediated suppression of viral proces","4/599","16/18842",0.25,7.86393989983306,4.97704644203709,0.00135661888354474,0.0148024624954518,0.00686242843734366,"CCL4/REST/HDAC1/CCL5",4
"GO:2000622","regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","4/599","16/18842",0.25,7.86393989983306,4.97704644203709,0.00135661888354474,0.0148024624954518,0.00686242843734366,"SMG1/RBM8A/MAGOH/PABPC1",4
"GO:0032231","regulation of actin filament bundle assembly","10/599","101/18842",0.099009900990099,3.11443164349824,3.86078140705052,0.00140219145697941,0.0152587000640199,0.00707394038447326,"PFN1/CDC42/PTGER4/WAS/CD47/RGCC/EVL/PIK3R1/ROCK1/PAK2",10
"GO:0030832","regulation of actin filament length","12/599","137/18842",0.0875912408759124,2.7552490159999,3.73626285653552,0.00143481045078596,0.0155393944795018,0.00720407044490059,"SNX9/PFN1/ARF6/SPTAN1/COTL1/WAS/TWF2/EVL/TMSB4X/HCLS1/CCR7/WDR1",12
"GO:0000082","G1/S transition of mitotic cell cycle","17/599","235/18842",0.0723404255319149,2.27552303484531,3.56534298523568,0.00143891087691245,0.0155393944795018,0.00720407044490059,"PSMA5/CCNI/PSME1/PLK3/ID2/CCNH/RGCC/PIAS1/PPP6C/ACTB/PPP2CA/CDKN1B/PRMT2/CDK2AP2/BCL7B/KMT2E/CCND3",17
"GO:0048025","negative regulation of mRNA splicing, via spliceosome","5/599","27/18842",0.185185185185185,5.825140666543,4.54628865249823,0.00144247821869406,0.0155393944795018,0.00720407044490059,"RBMX/SRSF7/SNRPD2/SAP18/SRSF10",5
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","14/599","175/18842",0.08,2.51646076794658,3.65199518921032,0.00144329926552653,0.0155393944795018,0.00720407044490059,"PSMA5/PSME1/PLK3/ID2/CCNH/RGCC/ACTB/PPP2CA/CDKN1B/PRMT2/CDK2AP2/BCL7B/KMT2E/CCND3",14
"GO:1901875","positive regulation of post-translational protein modification","11/599","119/18842",0.092436974789916,2.90767525708113,3.78274848333257,0.00145016230861093,0.0155719809805602,0.00721917756181482,"TNIP1/UBE2S/TANK/PIAS1/LAPTM5/MYCBP2/VCP/UBB/BIRC3/PTPN22/UBE2N",11
"GO:0046425","regulation of receptor signaling pathway via JAK-STAT","9/599","85/18842",0.105882352941176,3.33060983992929,3.90224566018424,0.00149973620570744,0.0159775046167099,0.00740717850649437,"PIAS1/IL10RA/PTPRC/CALM1/SOCS1/PTPN2/IL7R/OCIAD2/IL2RG",9
"GO:0071887","leukocyte apoptotic process","9/599","85/18842",0.105882352941176,3.33060983992929,3.90224566018424,0.00149973620570744,0.0159775046167099,0.00740717850649437,"BAX/IRF7/TSC22D3/CCL5/CD3G/FOXP1/ANXA1/HCLS1/CCR7",9
"GO:1900182","positive regulation of protein localization to nucleus","9/599","85/18842",0.105882352941176,3.33060983992929,3.90224566018424,0.00149973620570744,0.0159775046167099,0.00740717850649437,"TGFB1/RAN/JAK1/TPR/NPM1/PIK3R1/CCT4/HCLS1/HSP90AA1",9
"GO:0007266","Rho protein signal transduction","12/599","138/18842",0.0869565217391304,2.73528344342019,3.70731916559807,0.00152725078351316,0.0162253600812075,0.00752208441410548,"ARHGDIB/CDC42SE2/FXR1/WAS/AKAP13/CHORDC1/ARHGEF1/ROCK1/RHOG/TAGAP/CDC42SE1/CCR7",12
"GO:0002347","response to tumor cell","7/599","54/18842",0.12962962962963,4.0775984665801,4.10379651168027,0.00153499341492577,0.0162253600812075,0.00752208441410548,"TGFB1/TNFRSF14/NKG7/LAPTM5/TXNIP/HSPD1/HLA-A",7
"GO:0006611","protein export from nucleus","7/599","54/18842",0.12962962962963,4.0775984665801,4.10379651168027,0.00153499341492577,0.0162253600812075,0.00752208441410548,"TGFB1/RAN/ANP32B/SP100/TPR/ADAR/EMD",7
"GO:0071706","tumor necrosis factor superfamily cytokine production","15/599","196/18842",0.076530612244898,2.40732854076522,3.58878918887461,0.0015468689698189,0.0162661687784842,0.00754100334497718,"TGFB1/PSMA5/PSMB8/FXR1/PSMB10/CD47/PSMB9/ARID5A/PTPRC/HLA-E/CD2/TNFAIP3/ZFP36/FOXP1/PTPN22",15
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","15/599","196/18842",0.076530612244898,2.40732854076522,3.58878918887461,0.0015468689698189,0.0162661687784842,0.00754100334497718,"TGFB1/PSMA5/PSMB8/FXR1/PSMB10/CD47/PSMB9/ARID5A/PTPRC/HLA-E/CD2/TNFAIP3/ZFP36/FOXP1/PTPN22",15
"GO:0030038","contractile actin filament bundle assembly","10/599","103/18842",0.0970873786407767,3.05395724265361,3.78751239067303,0.001627428767174,0.0169813197068362,0.00787254764507071,"PFN1/CDC42/PTGER4/WAS/CD47/RGCC/EVL/PIK3R1/ROCK1/PAK2",10
"GO:0043149","stress fiber assembly","10/599","103/18842",0.0970873786407767,3.05395724265361,3.78751239067303,0.001627428767174,0.0169813197068362,0.00787254764507071,"PFN1/CDC42/PTGER4/WAS/CD47/RGCC/EVL/PIK3R1/ROCK1/PAK2",10
"GO:0072676","lymphocyte migration","10/599","103/18842",0.0970873786407767,3.05395724265361,3.78751239067303,0.001627428767174,0.0169813197068362,0.00787254764507071,"CCL4/GPR183/CD69/TNFRSF14/CKLF/CCL5/WNK1/MSN/CCR7/CD99",10
"GO:0050670","regulation of lymphocyte proliferation","15/599","198/18842",0.0757575757575758,2.3830120908585,3.54491871957708,0.00170989109237935,0.0176095338934577,0.00816378803161713,"CD55/GPR183/PRNP/CD3E/TNFRSF1B/RAC2/TNFRSF14/CCL5/LAPTM5/PTPRC/CD6/HLA-E/ANXA1/HLA-A/PTPN22",15
"GO:0002507","tolerance induction","5/599","28/18842",0.178571428571429,5.61709992845218,4.43021677161471,0.00171069879197687,0.0176095338934577,0.00816378803161713,"TNFRSF14/HLA-E/TNFAIP3/ICOS/HLA-B",5
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","5/599","28/18842",0.178571428571429,5.61709992845218,4.43021677161471,0.00171069879197687,0.0176095338934577,0.00816378803161713,"HSPA1A/TNFAIP3/HSPA1B/BIRC3/PTPN22",5
"GO:0043921","host-mediated perturbation of viral transcription","5/599","28/18842",0.178571428571429,5.61709992845218,4.43021677161471,0.00171069879197687,0.0176095338934577,0.00816378803161713,"CCL4/REST/HDAC1/CCL5/CHD1",5
"GO:0050686","negative regulation of mRNA processing","5/599","28/18842",0.178571428571429,5.61709992845218,4.43021677161471,0.00171069879197687,0.0176095338934577,0.00816378803161713,"RBMX/SRSF7/SNRPD2/SAP18/SRSF10",5
"GO:0140014","mitotic nuclear division","19/599","281/18842",0.0676156583629893,2.12690189461677,3.44870336307484,0.00171366491449022,0.0176095338934577,0.00816378803161713,"TGFB1/RAN/DYNLT3/HSPA1A/EML4/NIPBL/BUB3/TPR/UBE2S/ZNF207/USP16/RGCC/PPP1CC/PHIP/HSPA1B/IK/DUSP1/CHMP1B/SMARCA5",19
"GO:1902369","negative regulation of RNA catabolic process","10/599","104/18842",0.0961538461538462,3.02459226916656,3.75154260917695,0.0017505621332838,0.0179432618661589,0.00831850447362167,"BCLAF1/HNRNPC/FXR1/FUS/ARID5A/ZFP36/TAF15/PABPC1/THRAP3/DHX36",10
"GO:1905898","positive regulation of response to endoplasmic reticulum stress","6/599","41/18842",0.146341463414634,4.6032818925852,4.18520706540381,0.00175528858696269,0.0179463888525984,0.00831995414597665,"BAX/SHISA5/PTPN1/PIK3R1/DDIT3/PTPN2",6
"GO:0002520","immune system development","11/599","122/18842",0.0901639344262295,2.83617504584143,3.68687429914037,0.00177275550133483,0.0180794336178846,0.00838163376050165,"TGFB1/TNFRSF14/PTPRC/BATF/HLA-E/TNFAIP3/SOD1/HSPD1/HMGB2/ICOS/HLA-B",11
"GO:2001251","negative regulation of chromosome organization","10/599","105/18842",0.0952380952380952,2.99578662850783,3.71600240707866,0.00188112357948587,0.0191365428800329,0.00887171010179788,"DYNLT3/HNRNPC/BUB3/TERF2IP/TPR/ZNF207/HNRNPA1/IK/DUSP1/SMARCA5",10
"GO:0032944","regulation of mononuclear cell proliferation","15/599","200/18842",0.075,2.35918196994992,3.50157640968231,0.00188702266456239,0.0191485624886469,0.00887728239789276,"CD55/GPR183/PRNP/CD3E/TNFRSF1B/RAC2/TNFRSF14/CCL5/LAPTM5/PTPRC/CD6/HLA-E/ANXA1/HLA-A/PTPN22",15
"GO:0033209","tumor necrosis factor-mediated signaling pathway","11/599","123/18842",0.0894308943089431,2.8131167121354,3.65556281914218,0.00189245552126753,0.0191558028948252,0.00888063905353511,"HSPA1A/TNFRSF1B/TNFRSF14/TANK/TMSB4X/LAPTM5/CARD16/TNFAIP3/HSPA1B/PTPN2/BIRC3",11
"GO:0031960","response to corticosteroid","12/599","142/18842",0.0845070422535211,2.65823320557737,3.59406753330987,0.00194748636505412,0.0196637988949121,0.0091161462333793,"TGFB1/RAN/REST/NR3C1/PTPRC/ZFP36/KRAS/CALM3/ANXA1/DUSP1/UCP2/ZFP36L2",12
"GO:0001738","morphogenesis of a polarized epithelium","5/599","29/18842",0.172413793103448,5.42340682747107,4.31960576431362,0.00201374308449387,0.020232136584061,0.00937962784809223,"CDC42/PAFAH1B1/ACTB/MSN/WDR1",5
"GO:0070841","inclusion body assembly","5/599","29/18842",0.172413793103448,5.42340682747107,4.31960576431362,0.00201374308449387,0.020232136584061,0.00937962784809223,"HSPA1A/HSPA1B/DNAJB6/DNAJB1/HSP90AA1",5
"GO:0002274","myeloid leukocyte activation","16/599","222/18842",0.0720720720720721,2.26708177292484,3.44118918571013,0.00203631546255755,0.0203754189180519,0.00944605360418859,"ITGB2/RAC2/CCL5/LCP2/VAMP2/PTPRC/BATF/CD2/HSPD1/CST7/FOXP1/ANXA1/KMT2E/RHOH/JUND/LAT",16
"GO:0051056","regulation of small GTPase mediated signal transduction","20/599","307/18842",0.0651465798045603,2.04923515305096,3.35863633486748,0.00203804387305471,0.0203754189180519,0.00944605360418859,"ARHGDIB/ARHGAP15/ARHGAP9/ARF6/CDC42SE2/FXR1/RHOF/WNK1/PPP1CC/PPP1CB/AKAP13/PPP1CA/CHORDC1/ARHGEF1/KRAS/DEF6/RALGAPA1/TAGAP/CDC42SE1/CCR7",20
"GO:0030041","actin filament polymerization","12/599","143/18842",0.0839160839160839,2.63964416218173,3.56636420264996,0.00206615180635242,0.0205997072190823,0.00955003376395104,"SNX9/PFN1/ARF6/SPTAN1/COTL1/WAS/TWF2/EVL/TMSB4X/ARPC2/HCLS1/CCR7",12
"GO:0001910","regulation of leukocyte mediated cytotoxicity","9/599","89/18842",0.101123595505618,3.18091951004483,3.73694340855242,0.00207062836791958,0.0205997072190823,0.00955003376395104,"TGFB1/TIGIT/HLA-C/PTPRC/HLA-E/KLRB1/HLA-F/HLA-B/HLA-A",9
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","7/599","57/18842",0.12280701754386,3.86298802097062,3.9225511541076,0.00211156285940717,0.0209555834873685,0.00971501816599988,"CD27/UXT/RPS3/EIF2AK2/LAPTM5/VCP/PDCD4",7
"GO:0044843","cell cycle G1/S phase transition","18/599","265/18842",0.0679245283018868,2.13661763316219,3.37650029977795,0.0021315296517783,0.0211021435526052,0.00978296347981293,"PSMA5/CCNI/PSME1/PLK3/ID2/CCNH/RGCC/PIAS1/PPP6C/ACTB/TMSB4X/PPP2CA/CDKN1B/PRMT2/CDK2AP2/BCL7B/KMT2E/CCND3",18
"GO:0050685","positive regulation of mRNA processing","4/599","18/18842",0.222222222222222,6.9901687998516,4.60719520087945,0.00216860278129318,0.0213132171653003,0.00988081730397069,"RBMX/TRA2B/THRAP3/DHX36",4
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","4/599","18/18842",0.222222222222222,6.9901687998516,4.60719520087945,0.00216860278129318,0.0213132171653003,0.00988081730397069,"HSPA1A/TNFAIP3/HSPA1B/PTPN22",4
"GO:2000767","positive regulation of cytoplasmic translation","4/599","18/18842",0.222222222222222,6.9901687998516,4.60719520087945,0.00216860278129318,0.0213132171653003,0.00988081730397069,"CNBP/NPM1/PABPC1/DHX36",4
"GO:1902806","regulation of cell cycle G1/S phase transition","15/599","203/18842",0.0738916256157636,2.32431721177332,3.43752602786925,0.00218121400049409,0.0213853807439746,0.00991427237231406,"PSMA5/PSME1/PLK3/ID2/CCNH/RGCC/ACTB/TMSB4X/PPP2CA/CDKN1B/PRMT2/CDK2AP2/BCL7B/KMT2E/CCND3",15
"GO:0031647","regulation of protein stability","23/599","376/18842",0.0611702127659574,1.92415550740596,3.27996960927665,0.0022170572404481,0.0216844225035635,0.0100529082699281,"PTGES3/PFN1/HSPA1A/STK4/PRNP/FBXO7/UXT/ZNF207/DAZAP2/AHSA1/CCNH/TOMM7/PIK3R1/HSPA8/PFDN5/PPP1CA/HSPD1/HSPA1B/CBLB/CCT4/HSP90AB1/HSP90AA1/YWHAZ",23
"GO:0043489","RNA stabilization","9/599","90/18842",0.1,3.14557595993322,3.69707796297739,0.00223741310187433,0.0218309129339133,0.0101208213009755,"BCLAF1/HNRNPC/FUS/ARID5A/ZFP36/TAF15/PABPC1/THRAP3/DHX36",9
"GO:0001914","regulation of T cell mediated cytotoxicity","6/599","43/18842",0.13953488372093,4.38917575804636,4.03160710692563,0.00225581732827995,0.0219577039220343,0.0101796016615235,"HLA-C/PTPRC/HLA-E/HLA-F/HLA-B/HLA-A",6
"GO:0033044","regulation of chromosome organization","17/599","246/18842",0.0691056910569106,2.1737720048319,3.35783064868979,0.00233759382747413,0.0226992663773145,0.0105233903576776,"PTGES3/DYNLT3/HNRNPC/BUB3/TERF2IP/TPR/SMG1/ZNF207/ACTB/HNRNPA1/IK/BCL7B/DUSP1/CCT4/SMARCA5/HSP90AA1/DHX36",17
"GO:0051223","regulation of protein transport","24/599","401/18842",0.0598503740648379,1.88263897851365,3.23728035539126,0.00238924764435526,0.0231454801633365,0.0107302552745975,"TGFB1/RAN/REST/ERP29/ARF6/ANP32B/GLUD1/SP100/PLK3/TPR/OAZ1/CCL5/PTPN1/VAMP2/PIK3R1/HSPA8/UBAC2/HCLS1/LCP1/HSP90AA1/UCP2/PIM3/EMD/DNAJA1",24
"GO:0050728","negative regulation of inflammatory response","15/599","205/18842",0.0731707317073171,2.3016409462926,3.39545036873905,0.00239775799382364,0.0231726183260242,0.0107428365393312,"RORA/FYN/RPS19/TNFRSF1B/FXR1/CD69/PTGER4/IL10RA/TMSB4X/PTPRC/TNFAIP3/SOD1/PRMT2/CST7/PTPN2",15
"GO:1902373","negative regulation of mRNA catabolic process","9/599","91/18842",0.0989010989010989,3.11100919114275,3.65776550858234,0.00241470995634173,0.0232810159448719,0.010793089725404,"BCLAF1/HNRNPC/FXR1/FUS/ARID5A/ZFP36/TAF15/PABPC1/THRAP3",9
"GO:0002221","pattern recognition receptor signaling pathway","19/599","291/18842",0.0652920962199313,2.05381248243063,3.28279245951429,0.0025424130146521,0.0244541574087035,0.0113369586488956,"IFI16/HSPA1A/TNIP1/PCBP2/IRF7/USP15/EIF2AK2/GBP2/PPP6C/PIK3R1/HSPA8/PPP2CA/TNFAIP3/HSPD1/HSPA1B/TRAF3IP3/ZC3HAV1/BIRC3/PTPN22",19
"GO:0070585","protein localization to mitochondrion","11/599","128/18842",0.0859375,2.70322934056761,3.50358016518532,0.0025936983634915,0.0248884672752057,0.011538304903238,"HSPA4/FBXO7/UBE2D3/TRABD/RAC2/TOMM7/DDIT3/HSPD1/AIP/HSP90AA1/DNAJA1",11
"GO:0097529","myeloid leukocyte migration","15/599","207/18842",0.072463768115942,2.27940286951683,3.35386093923545,0.00263182038281922,0.0251947144666585,0.0116802812423862,"ITGB2/CCL4/RPS19/SRP54/RAC2/PTGER4/CD47/CKLF/CCL5/ANXA1/DUSP1/CCR7/CD99/WDR1/PDE4B",15
"GO:0043407","negative regulation of MAP kinase activity","4/599","19/18842",0.210526315789474,6.62226517880678,4.4428429524879,0.00267853453132796,0.0255215297245545,0.01183179294662,"PTPN1/PDCD4/PTPN22/DNAJA1",4
"GO:0046629","gamma-delta T cell activation","4/599","19/18842",0.210526315789474,6.62226517880678,4.4428429524879,0.00267853453132796,0.0255215297245545,0.01183179294662,"CD3E/ITK/CD3G/CD247",4
"GO:0060765","regulation of androgen receptor signaling pathway","5/599","31/18842",0.161290322580645,5.07350961279552,4.11302081739775,0.00273457848808864,0.0259945060495358,0.01205106498894,"HDAC1/NCOR1/DDX5/PRMT2/FOXP1",5
"GO:0009895","negative regulation of catabolic process","22/599","360/18842",0.0611111111111111,1.92229641995919,3.20158139255906,0.00276806874425227,0.0262513809180373,0.0121701522964055,"BCLAF1/HNRNPC/TPT1/FXR1/FUS/RPS7/NCOR1/ARID5A/WNK1/IL10RA/PPP2CA/RPL5/ZFP36/ROCK1/MCL1/TAF15/RPL11/PABPC1/HSP90AB1/PTPN22/THRAP3/DHX36",22
"GO:0030968","endoplasmic reticulum unfolded protein response","9/599","93/18842",0.0967741935483871,3.04410576767731,3.58074208233183,0.00280269067989797,0.0264560964411764,0.0122650585073138,"HSPA1A/BAX/DNAJB9/SHISA5/PTPN1/PIK3R1/VCP/DDIT3/PTPN2",9
"GO:0045445","myoblast differentiation","9/599","93/18842",0.0967741935483871,3.04410576767731,3.58074208233183,0.00280269067989797,0.0264560964411764,0.0122650585073138,"TGFB1/REST/IFRD1/ACTB/DDX5/DDIT3/BTG1/RBPJ/MBNL1",9
"GO:1904377","positive regulation of protein localization to cell periphery","8/599","76/18842",0.105263157894737,3.31113258940339,3.65816304936988,0.00280973663935204,0.0264610696499534,0.0122673640891957,"PRNP/ARF6/PIAS1/CIB1/PIK3R1/RHOG/EZR/PRKCH",8
"GO:0030032","lamellipodium assembly","7/599","60/18842",0.116666666666667,3.66983861992209,3.75324552061077,0.00284265057236444,0.0265859877263301,0.0123252761669955,"RAC2/CDC42/WAS/TWF2/PIK3R1/ARPC2/HSP90AA1",7
"GO:0034113","heterotypic cell-cell adhesion","7/599","60/18842",0.116666666666667,3.66983861992209,3.75324552061077,0.00284265057236444,0.0265859877263301,0.0123252761669955,"ITGB2/LCK/CD44/CD47/WNK1/SKAP1/CD2",7
"GO:0071384","cellular response to corticosteroid stimulus","7/599","60/18842",0.116666666666667,3.66983861992209,3.75324552061077,0.00284265057236444,0.0265859877263301,0.0123252761669955,"TGFB1/RAN/REST/NR3C1/ZFP36/ANXA1/ZFP36L2",7
"GO:0045589","regulation of regulatory T cell differentiation","6/599","45/18842",0.133333333333333,4.19410127991096,3.88711980201137,0.00285689467304646,0.0266577827078059,0.0123585603535077,"TGFB1/PSMA5/PSMB8/PSMB10/PSMB9/SOCS1",6
"GO:1905897","regulation of response to endoplasmic reticulum stress","9/599","94/18842",0.0957446808510638,3.01172166376585,3.54300368511993,0.00301432232647489,0.0280329627137811,0.0129960944382838,"HSPA1A/BAX/DNAJB9/ERP29/SHISA5/PTPN1/PIK3R1/DDIT3/PTPN2",9
"GO:0065004","protein-DNA complex assembly","15/599","210/18842",0.0714285714285714,2.24683997138087,3.29236429357652,0.00301808443112154,0.0280329627137811,0.0129960944382838,"TAF7/DRAP1/BAZ1A/MED10/PIAS1/NPM1/MED4/TSPYL2/GTF2B/MED28/HMGB2/NASP/SMARCA5/BDP1/NAP1L4",15
"GO:0006406","mRNA export from nucleus","8/599","77/18842",0.103896103896104,3.26813086746309,3.61373618285548,0.00305028010917645,0.0282673218336694,0.0131047434343118,"TPR/SMG1/RBM8A/WNK1/MAGOH/YTHDC1/SRSF3/DDX39A",8
"GO:0048863","stem cell differentiation","14/599","190/18842",0.0736842105263158,2.31779281258237,3.30809892767073,0.00309613695338508,0.028626924587221,0.0132714554366477,"REST/HDAC1/CDC42/PHF5A/EIF2AK2/TMSB4X/N4BP2L2/PTPRC/BATF/RBPJ/NUDT21/LBH/ZFP36L2/DHX36",14
"GO:0042088","T-helper 1 type immune response","7/599","61/18842",0.114754098360656,3.60967733107091,3.6992154917005,0.00312501340928516,0.0288282487006556,0.0133647893884534,"STAT4/PSMA5/PSMB8/PSMB10/PSMB9/ARID5A/ANXA1",7
"GO:0000470","maturation of LSU-rRNA","5/599","32/18842",0.15625,4.91496243739566,4.01629355031767,0.00315754610422664,0.0290623121021676,0.0134733012893058,"RPL35/DDX18/RPL7A/NSA2/RPL37",5
"GO:0030521","androgen receptor signaling pathway","6/599","46/18842",0.130434782608696,4.10292516513029,3.81798973290059,0.00319882605943521,0.029375644740379,0.0136185624448379,"TMF1/HDAC1/NCOR1/DDX5/PRMT2/FOXP1",6
"GO:0051494","negative regulation of cytoskeleton organization","12/599","151/18842",0.0794701986754967,2.49979546484759,3.35290692531575,0.00324461177172262,0.0296061308417781,0.0137254159077086,"PFN1/SPTAN1/WAS/GMFG/TWF2/CIB1/TMSB4X/NPM1/CORO1B/PIK3R1/PAK2/CORO1A",12
"GO:0001771","immunological synapse formation","3/599","10/18842",0.3,9.43672787979967,4.83551879486958,0.00324580641157705,0.0296061308417781,0.0137254159077086,"MSN/CD6/CCR7",3
"GO:0043320","natural killer cell degranulation","3/599","10/18842",0.3,9.43672787979967,4.83551879486958,0.00324580641157705,0.0296061308417781,0.0137254159077086,"NKG7/HLA-F/CORO1A",3
"GO:0035455","response to interferon-alpha","4/599","20/18842",0.2,6.29115191986644,4.28992403045081,0.00326493708024765,0.0297138556249445,0.0137753571668495,"TPR/EIF2AK2/ADAR/IFITM1",4
"GO:0045727","positive regulation of translation","11/599","132/18842",0.0833333333333333,2.62131329994435,3.38714878545859,0.00329435543707896,0.0299145161501197,0.0138683834788322,"CNBP/RPS4X/FXR1/USP16/CCL5/RPL26/NPM1/RPL5/PRKCH/PABPC1/DHX36",11
"GO:0048255","mRNA stabilization","8/599","78/18842",0.102564102564103,3.22623175377766,3.57003290582317,0.00330654446956269,0.0299581785757923,0.0138886253995039,"BCLAF1/HNRNPC/FUS/ARID5A/ZFP36/TAF15/PABPC1/THRAP3",8
"GO:0060261","positive regulation of transcription initiation by RNA polymerase II","7/599","62/18842",0.112903225806452,3.55145672895686,3.64630938353609,0.00342830808919455,0.0309914988918885,0.0143676731744429,"TAF7/MED10/SUB1/PIAS1/MED4/MED28/DHX36",7
"GO:1903076","regulation of protein localization to plasma membrane","10/599","114/18842",0.087719298245614,2.75927715783616,3.41395856779267,0.00344612021799106,0.0309914988918885,0.0143676731744429,"TGFB1/PRNP/ARF6/ACTB/WNK1/CIB1/PIK3R1/RHOG/EZR/PRKCH",10
"GO:0044092","negative regulation of molecular function","15/599","213/18842",0.0704225352112676,2.21519433798114,3.23190081891207,0.00344987650219617,0.0309914988918885,0.0143676731744429,"TAF7/IFI16/BAX/NOSIP/PTPN1/PTPRC/EIF4A2/ADAR/CALM1/ZFP36/CALM3/ROCK1/PDCD4/PTPN22/DNAJA1",15
"GO:0097696","cell surface receptor signaling pathway via STAT","13/599","172/18842",0.0755813953488372,2.37747020227511,3.28845220611355,0.00345113513159241,0.0309914988918885,0.0143676731744429,"TGFB1/STAT4/JAK1/CCL5/PIAS1/IL10RA/PTPRC/CALM1/SOCS1/PTPN2/IL7R/OCIAD2/IL2RG",13
"GO:0014015","positive regulation of gliogenesis","6/599","47/18842",0.127659574468085,4.01562888502113,3.75079143294523,0.00357035313994529,0.0319913099228211,0.014831186029331,"TGFB1/TNFRSF1B/ID2/PPP1CC/CXCR4/PRKCH",6
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","5/599","33/18842",0.151515151515152,4.766024181717,3.92350741695511,0.00362567266885454,0.032415430314715,0.0150278084385473,"HSPA1A/ERP29/PTPN1/DDIT3/PTPN2",5
"GO:0015931","nucleobase-containing compound transport","16/599","236/18842",0.0677966101694915,2.13259387114117,3.17264118227715,0.00373691101150752,0.0333365314191407,0.0154548313352189,"RAN/FXR1/TPR/SMG1/SRSF7/CD47/RBM8A/WNK1/MRPL18/HNRNPA1/ZFP36/MAGOH/G3BP2/YTHDC1/SRSF3/DDX39A",16
"GO:0045732","positive regulation of protein catabolic process","15/599","215/18842",0.0697674418604651,2.19458787902318,3.19214884341001,0.00376495248180546,0.033513030972913,0.0155366566097202,"SNX9/HSPA1A/TNFRSF1B/PLK3/TIPARP/OAZ1/PIAS1/LAPTM5/MSN/VCP/CDKN1B/TNFAIP3/HSPA1B/EZR/HSP90AA1",15
"GO:0050821","protein stabilization","16/599","237/18842",0.0675105485232067,2.12359558476504,3.15418103891595,0.00389335186102713,0.0345329145142653,0.0160094750896931,"PTGES3/PFN1/HSPA1A/STK4/UXT/ZNF207/CCNH/PIK3R1/PFDN5/PPP1CA/HSPD1/HSPA1B/CBLB/CCT4/HSP90AB1/HSP90AA1",16
"GO:0030833","regulation of actin filament polymerization","10/599","116/18842",0.0862068965517241,2.71170341373554,3.35082894896034,0.00390505241735595,0.0345329145142653,0.0160094750896931,"SNX9/PFN1/ARF6/SPTAN1/COTL1/TWF2/EVL/TMSB4X/HCLS1/CCR7",10
"GO:0071357","cellular response to type I interferon","10/599","116/18842",0.0862068965517241,2.71170341373554,3.35082894896034,0.00390505241735595,0.0345329145142653,0.0160094750896931,"PSMA5/JAK1/SP100/PSME1/TANK/IRF7/PTPN1/PSMD13/IFITM1/PTPN2",10
"GO:0033630","positive regulation of cell adhesion mediated by integrin","4/599","21/18842",0.19047619047619,5.99157325701566,4.1470856617081,0.00393301381517982,0.034554335661937,0.0160194059436295,"CD3E/CCL5/CIB1/SKAP1",4
"GO:0045590","negative regulation of regulatory T cell differentiation","4/599","21/18842",0.19047619047619,5.99157325701566,4.1470856617081,0.00393301381517982,0.034554335661937,0.0160194059436295,"PSMA5/PSMB8/PSMB10/PSMB9",4
"GO:0046579","positive regulation of Ras protein signal transduction","4/599","21/18842",0.19047619047619,5.99157325701566,4.1470856617081,0.00393301381517982,0.034554335661937,0.0160194059436295,"PPP1CC/PPP1CB/PPP1CA/KRAS",4
"GO:0006376","mRNA splice site recognition","6/599","48/18842",0.125,3.93196994991653,3.68542671126068,0.00397299212474863,0.0348301836595134,0.0161472892024815,"LUC7L2/SF1/SRSF10/YTHDC1/SRSF5/CELF2",6
"GO:0051051","negative regulation of transport","24/599","418/18842",0.0574162679425837,1.80607232149276,3.0198644120691,0.00404282154388717,0.0353659755315475,0.0163956825613753,"TGFB1/REST/RGS2/ERP29/ARF6/TNFRSF1B/SP100/TPR/CD47/OAZ1/WNK1/SDCBP/CALM1/CALM3/B2M/ANXA1/HLA-F/UBAC2/ARL6IP5/RAP1B/UCP2/PIM3/INSIG1/DDX39A",24
