"orig.ident","seurat_clusters","malignant_state","Basal_score","LumProg_score","MatureLum_score","EMT_score","Cycling_score"
"CID45171","20","Cycling/Proliferative",-0.101872097568975,-0.0192148460636073,-0.630771125073593,-0.217201104231487,0.655648518375039
"CID45171","20","Luminal Progenitor-like",0.177198604738365,0.343321115944753,-0.465787750369522,-0.259304938328936,0.110694456627034
"CID45171","20","Cycling/Proliferative",-0.0885420779733349,-0.016563690430356,-0.751981522439828,-0.234968153603895,0.926672948933638
"CID45171","20","Luminal Progenitor-like",-0.0875918543931098,0.0106998347244975,-0.479832512555331,-0.195072264014274,-0.132184043982058
"CID45171","20","Cycling/Proliferative",-0.0935625676574194,-0.0292076745720759,-0.653565625837655,-0.237271295256501,0.0245424684838674
"CID45171","20","Cycling/Proliferative",-0.0908090896286795,-0.0577995952924801,-0.67945274002308,-0.220162203751522,0.709100440062709
"CID45171","20","Cycling/Proliferative",-0.0636254939247695,-0.0538427905004608,-0.441827450709448,-0.17924456896708,0.504927084051695
"CID45171","20","Cycling/Proliferative",-0.084402926054799,-0.035845169426372,-0.748671733813368,-0.158026540748176,1.02258779867827
"CID45171","20","Cycling/Proliferative",-0.0854806186991369,0.0841751041973487,-0.728367628447532,-0.227820318821845,0.764309090995005
"CID45171","20","Cycling/Proliferative",-0.124323230248496,-0.0681612737613356,-0.432154848201018,-0.225122338994899,0.0195588454762964
"CID45171","20","Cycling/Proliferative",0.0288981926552402,-0.0372719350136794,-0.769247163086233,-0.247984024769705,0.560751096181003
"CID45171","20","Luminal Progenitor-like",-0.0781934091751983,0.260823778982899,-0.668600654721917,-0.243623634811801,-0.190048560248007
"CID45171","20","Luminal Progenitor-like",-0.121532692543542,-0.0140345708646485,-0.516893650606102,-0.254019638634077,-0.147540632417762
"CID45171","20","Luminal Progenitor-like",-0.0938451103155101,0.0111054684797034,-0.556812363017564,-0.208480767036697,-0.0704213457299867
"CID45171","20","Cycling/Proliferative",-0.0843129088038485,-0.0935703819873631,-0.427659313667396,-0.218482848318221,-0.011499688079425
"CID45171","20","Cycling/Proliferative",-0.102339629001781,-0.0860835512192208,-0.502150636507541,-0.157524824446884,0.0409661768047891
"CID45171","20","Cycling/Proliferative",-0.0339123174918605,0.101354361778843,-0.591707175998994,-0.185635956303826,0.627775580283905
"CID45171","20","Cycling/Proliferative",-0.113702337586714,-0.110866185542059,-0.596703061283314,-0.240641954000998,0.157961838414212
"CID45171","20","Luminal Progenitor-like",-0.0929101202291825,0.379955745110401,-0.539431247117239,-0.160625664696827,-0.118536039418456
"CID45171","20","Luminal Progenitor-like",-0.0472939539997463,0.0784769061426986,-0.353978429477316,-0.158012736142114,-0.0778789860317455
"CID45171","20","Cycling/Proliferative",-0.121519137287009,-0.0842795971907019,-0.551802020750462,-0.203334554508832,0.0748327775911972
"CID45171","20","Cycling/Proliferative",-0.0692102846220375,0.0314623432444776,-0.421107468448766,-0.196641156643199,0.495024495383381
"CID45171","20","Cycling/Proliferative",-0.0810532955201884,-0.175147792178711,-0.432104605271595,-0.197169211215364,-0.0168982699989162
"CID45171","20","Luminal Progenitor-like",-0.0869096770529507,0.217929615005211,-0.706100686685307,-0.228965744186998,-0.0512172088158775
"CID45171","20","Luminal Progenitor-like",-0.066579807648486,0.0750451676288978,-0.448100964275605,-0.163257763944665,-0.0212430998655104
"CID45171","20","Cycling/Proliferative",-0.0638916669682514,-0.279152577589392,-0.518195554354474,-0.204612570246216,0.665000769614008
"CID45171","20","Cycling/Proliferative",-0.0610064012153212,0.0812312262219769,-0.776044283789768,-0.184078688014787,0.391065404186147
"CID45171","20","Cycling/Proliferative",-0.118347638232219,-0.0442337686341882,-0.436525594785911,-0.185429704392544,0.594182088613816
"CID45171","20","Cycling/Proliferative",-0.0781390533792932,-0.0530246281724177,-0.696608180911514,-0.222288131813571,1.09460136191544
"CID45171","20","Cycling/Proliferative",-0.116694456798017,-0.139703704592895,-0.537507127714235,-0.200070450031083,0.253244423588649
"CID45171","20","Luminal Progenitor-like",-0.0340320784148164,0.865431424781448,-0.565140633700355,-0.160629084898722,0.220121008157424
"CID45171","20","Luminal Progenitor-like",-0.0788036283083604,0.236766179422988,-0.573344569281163,-0.21190669377528,0.0039942880786053
"CID45171","20","Cycling/Proliferative",-0.119542709879883,-0.117491318783469,-0.596046222291964,-0.244213527104349,0.344011905009082
"CID45171","20","Cycling/Proliferative",-0.131154667745808,-0.00179682247220714,-0.456521514384143,-0.236575913151138,0.100200377356996
"CID45171","20","Cycling/Proliferative",-0.127284667603379,-0.321623517346377,-0.720747441993123,-0.220118702769776,0.221938942755366
"CID45171","20","Luminal Progenitor-like",-0.0903086892282491,-0.0466935205409839,-0.27580409133842,-0.228561147979689,-0.0886180099656073
"CID45171","20","Basal-like",-0.0690686335388807,-0.155817886877448,-0.263622972351132,-0.185940402557179,-0.179642431777978
"CID45171","20","Luminal Progenitor-like",-0.0480219014428981,0.017690740363806,-0.724019553684174,-0.186098484704865,-0.258601680089831
